,ID,Mission Time,Packet Count,Altitud,Presión,Temperatura,Voltaje,Hora,Latitud 1,Longitud 1,GPS SATS,Pitch,Roll,Autogiro_vel,Estado Software,Latitud 2,Longitud 2,Altitud 2
840,ID,00:00,0,-2143.0,0.0,23.7,3.33,11:11,194854,-194854.0,2,0.49,0.19,0,ESPERA,194854,-194854.0,-2143.0
841,ID,00:00,0,-2143.0,0.0,-26.94,3.33,11:11,194854,-194854.0,2,0.48,0.21,0,ESPERA,194854,-194854.0,-2143.0
842,ID,00:00,0,-2143.0,0.0,-60.1,3.33,11:11,194854,-194854.0,2,0.5,0.22,0,ESPERA,194854,-194854.0,-2143.0
843,ID,00:00,0,-2143.0,0.0,-62.44,3.33,11:11,194854,-194854.0,2,0.5,0.32,0,ESPERA,194854,-194854.0,-2143.0
844,ID,00:00,0,-2143.0,0.0,-30.39,3.33,11:11,194854,-194854.0,2,0.47,0.21,0,ESPERA,194854,-194854.0,-2143.0
845,ID,00:00,0,-2143.0,0.0,93.93,3.33,11:11,194854,-194854.0,2,0.34,0.1,0,ESPERA,194854,-194854.0,-2143.0
846,ID,00:00,0,-2143.0,0.0,-7.35,3.33,11:11,194854,-194854.0,2,0.42,0.18,0,ESPERA,194854,-194854.0,-2143.0
847,ID,00:00,0,-2143.0,0.0,-3.58,3.33,11:11,194854,-194854.0,2,0.51,0.21,0,ESPERA,194854,-194854.0,-2143.0
848,ID,00:00,0,-2143.0,0.0,43.27,3.33,11:11,194854,-194854.0,2,0.7,0.35,0,ESPERA,194854,-194854.0,-2143.0
849,ID,00:00,0,-2143.0,0.0,21.14,3.33,11:11,194854,-194854.0,2,0.79,0.27,0,ESPERA,194854,-194854.0,-2143.0
850,ID,00:00,0,-2143.0,0.0,-3.75,3.33,11:11,194854,-194854.0,2,0.7,0.11,0,ESPERA,194854,-194854.0,-2143.0
851,ID,00:00,0,-2143.0,0.0,14.75,3.33,11:11,194854,-194854.0,2,0.65,-0.02,0,ESPERA,194854,-194854.0,-2143.0
852,ID,00:00,0,-2143.0,0.0,66.3,3.33,11:11,194854,-194854.0,2,0.61,0.06,0,ESPERA,194854,-194854.0,-2143.0
853,ID,00:00,0,-2143.0,0.0,128.4,3.33,11:11,194854,-194854.0,2,0.54,0.13,0,ESPERA,194854,-194854.0,-2143.0
854,ID,00:00,0,-2143.0,0.0,83.17,3.33,11:11,194854,-194854.0,2,0.68,0.08,0,ESPERA,194854,-194854.0,-2143.0
855,ID,00:00,0,-2143.0,0.0,34.17,3.33,11:11,194854,-194854.0,2,0.59,-0.01,0,ESPERA,194854,-194854.0,-2143.0
856,ID,00:00,0,-2143.0,0.0,19.79,3.33,11:11,194854,-194854.0,2,0.56,-0.02,0,ESPERA,194854,-194854.0,-2143.0
857,ID,00:00,0,-2143.0,0.0,9.53,3.33,11:11,194854,-194854.0,2,0.67,-0.1,0,ESPERA,194854,-194854.0,-2143.0
858,ID,00:00,0,-2143.0,0.0,5.21,3.33,11:11,194854,-194854.0,2,0.54,-0.02,0,ESPERA,194854,-194854.0,-2143.0
859,ID,00:00,0,-2143.0,0.0,-20.76,3.33,11:11,194854,-194854.0,2,0.57,0.01,0,ESPERA,194854,-194854.0,-2143.0
860,ID,00:00,0,-2143.0,0.0,-27.31,3.33,11:11,194854,-194854.0,2,0.51,0.12,0,ESPERA,194854,-194854.0,-2143.0
861,ID,00:00,0,-2143.0,0.0,-58.02,3.33,11:11,194854,-194854.0,2,0.62,0.22,0,ESPERA,194854,-194854.0,-2143.0
862,ID,00:00,0,-2143.0,0.0,-86.71,3.33,11:11,194854,-194854.0,2,0.66,0.23,0,ESPERA,194854,-194854.0,-2143.0
863,ID,00:00,0,-2143.0,0.0,-74.44,3.33,11:11,194854,-194854.0,2,0.77,0.34,0,ESPERA,194854,-194854.0,-2143.0
864,ID,00:00,0,-2143.0,0.0,-30.65,3.33,11:11,194854,-194854.0,2,0.71,0.16,0,ESPERA,194854,-194854.0,-2143.0
865,ID,00:00,0,-2143.0,0.0,-57.92,3.33,11:11,194854,-194854.0,2,0.58,0.05,0,ESPERA,194854,-194854.0,-2143.0
866,ID,00:00,0,-2143.0,0.0,-0.92,3.33,11:11,194854,-194854.0,2,0.48,0.08,0,ESPERA,194854,-194854.0,-2143.0
867,ID,00:00,0,-2143.0,0.0,-4.24,3.33,11:11,194854,-194854.0,2,0.52,0.22,0,ESPERA,194854,-194854.0,-2143.0
868,ID,00:00,0,-2143.0,0.0,-79.41,3.33,11:11,194854,-194854.0,2,0.57,0.21,0,ESPERA,194854,-194854.0,-2143.0
869,ID,00:00,0,-2143.0,0.0,-45.69,3.33,11:11,194854,-194854.0,2,0.43,0.03,0,ESPERA,194854,-194854.0,-2143.0
870,ID,00:00,0,-2143.0,0.0,18.72,3.33,11:11,194854,-194854.0,2,0.52,0.27,0,ESPERA,194854,-194854.0,-2143.0
871,ID,00:00,0,-2143.0,0.0,-18.86,3.33,11:11,194854,-194854.0,2,0.51,0.21,0,ESPERA,194854,-194854.0,-2143.0
872,ID,00:00,0,-2143.0,0.0,-15.69,3.33,11:11,194854,-194854.0,2,0.58,0.25,0,ESPERA,194854,-194854.0,-2143.0
873,ID,00:00,0,-2143.0,0.0,-21.66,3.33,11:11,194854,-194854.0,2,0.71,0.28,0,ESPERA,194854,-194854.0,-2143.0
874,ID,00:00,0,-2143.0,0.0,-56.82,3.33,11:11,194854,-194854.0,2,0.73,0.27,0,ESPERA,194854,-194854.0,-2143.0
875,ID,00:00,0,-2143.0,0.0,-49.87,3.33,11:11,194854,-194854.0,2,0.77,0.24,0,ESPERA,194854,-194854.0,-2143.0
876,ID,00:00,0,-2143.0,0.0,-19.15,3.33,11:11,194854,-194854.0,2,0.72,0.12,0,ESPERA,194854,-194854.0,-2143.0
877,ID,00:00,0,-2143.0,0.0,37.11,3.33,11:11,194854,-194854.0,2,0.5,0.0,0,ESPERA,194854,-194854.0,-2143.0
878,ID,00:00,0,-2143.0,0.0,72.25,3.33,11:11,194854,-194854.0,2,0.39,0.15,0,ESPERA,194854,-194854.0,-2143.0
879,ID,00:00,0,-2143.0,0.0,7.56,3.33,11:11,194854,-194854.0,2,0.47,0.24,0,ESPERA,194854,-194854.0,-2143.0
880,ID,00:00,0,-2143.0,0.0,-56.48,3.33,11:11,194854,-194854.0,2,0.47,0.21,0,ESPERA,194854,-194854.0,-2143.0
881,ID,00:00,0,-2143.0,0.0,-72.66,3.33,11:11,194854,-194854.0,2,0.49,0.24,0,ESPERA,194854,-194854.0,-2143.0
882,ID,00:00,0,-2143.0,0.0,11.2,3.33,11:11,194854,-194854.0,2,0.53,0.31,0,ESPERA,194854,-194854.0,-2143.0
883,ID,00:00,0,-2143.0,0.0,61.99,3.33,11:11,194854,-194854.0,2,0.29,0.34,0,ESPERA,194854,-194854.0,-2143.0
884,ID,00:00,0,-2143.0,0.0,14.85,3.33,11:11,194854,-194854.0,2,0.47,0.26,0,ESPERA,194854,-194854.0,-2143.0
885,ID,00:00,0,-2143.0,0.0,88.25,3.33,11:11,194854,-194854.0,2,0.88,0.56,0,ESPERA,194854,-194854.0,-2143.0
886,ID,00:00,0,-2143.0,0.0,37.17,3.33,11:11,194854,-194854.0,2,0.78,0.43,0,ESPERA,194854,-194854.0,-2143.0
887,ID,00:00,0,-2143.0,0.0,36.98,3.33,11:11,194854,-194854.0,2,0.64,0.2,0,ESPERA,194854,-194854.0,-2143.0
888,ID,00:00,0,-2143.0,0.0,76.74,3.33,11:11,194854,-194854.0,2,0.58,0.1,0,ESPERA,194854,-194854.0,-2143.0
889,ID,00:00,0,-2143.0,0.0,149.37,3.33,11:11,194854,-194854.0,2,0.53,0.01,0,ESPERA,194854,-194854.0,-2143.0
890,ID,00:00,0,-2143.0,0.0,138.89,3.33,11:11,194854,-194854.0,2,0.33,-0.03,0,ESPERA,194854,-194854.0,-2143.0
891,ID,00:00,0,-2143.0,0.0,51.3,3.33,11:11,194854,-194854.0,2,0.3,-0.07,0,ESPERA,194854,-194854.0,-2143.0
892,ID,00:00,0,-2143.0,0.0,-12.36,3.33,11:11,194854,-194854.0,2,0.38,0.05,0,ESPERA,194854,-194854.0,-2143.0
893,ID,00:00,0,-2143.0,0.0,-89.64,3.33,11:11,194854,-194854.0,2,0.46,0.02,0,ESPERA,194854,-194854.0,-2143.0
894,ID,00:00,0,-2143.0,0.0,-182.65,3.33,11:11,194854,-194854.0,2,0.49,0.06,0,ESPERA,194854,-194854.0,-2143.0
895,ID,00:00,0,-2143.0,0.0,-166.53,3.33,11:11,194854,-194854.0,2,0.53,-0.09,0,ESPERA,194854,-194854.0,-2143.0
896,ID,00:00,0,-2143.0,0.0,-25.78,3.33,11:11,194854,-194854.0,2,0.57,-0.08,0,ESPERA,194854,-194854.0,-2143.0
897,ID,00:00,0,-2143.0,0.0,-1.23,3.33,11:11,194854,-194854.0,2,0.67,0.12,0,ESPERA,194854,-194854.0,-2143.0
898,ID,00:00,0,-2143.0,0.0,39.0,3.33,11:11,194854,-194854.0,2,0.56,0.12,0,ESPERA,194854,-194854.0,-2143.0
899,ID,00:00,0,-2143.0,0.0,51.3,3.33,11:11,194854,-194854.0,2,0.68,0.17,0,ESPERA,194854,-194854.0,-2143.0
900,ID,00:00,0,-2143.0,0.0,0.05,3.33,11:11,194854,-194854.0,2,0.68,0.2,0,ESPERA,194854,-194854.0,-2143.0
901,ID,00:00,0,-2143.0,0.0,-7.02,3.33,11:11,194854,-194854.0,2,0.71,0.01,0,ESPERA,194854,-194854.0,-2143.0
902,ID,00:00,0,-2143.0,0.0,18.45,3.33,11:11,194854,-194854.0,2,0.7,0.01,0,ESPERA,194854,-194854.0,-2143.0
903,ID,00:00,0,-2143.0,0.0,10.19,3.33,11:11,194854,-194854.0,2,0.6,-0.15,0,ESPERA,194854,-194854.0,-2143.0
904,ID,00:00,0,-2143.0,0.0,-26.5,3.33,11:11,194854,-194854.0,2,0.49,-0.07,0,ESPERA,194854,-194854.0,-2143.0
905,ID,00:00,0,-2143.0,0.0,-61.49,3.33,11:11,194854,-194854.0,2,0.37,0.03,0,ESPERA,194854,-194854.0,-2143.0
906,ID,00:00,0,-2143.0,0.0,-113.46,3.33,11:11,194854,-194854.0,2,0.39,-0.02,0,ESPERA,194854,-194854.0,-2143.0
907,ID,00:00,0,-2143.0,0.0,-122.01,3.33,11:11,194854,-194854.0,2,0.44,-0.11,0,ESPERA,194854,-194854.0,-2143.0
908,ID,00:00,0,-2143.0,0.0,-48.86,3.33,11:11,194854,-194854.0,2,0.5,-0.05,0,ESPERA,194854,-194854.0,-2143.0
909,ID,00:00,0,-2143.0,0.0,25.88,3.33,11:11,194854,-194854.0,2,0.55,0.11,0,ESPERA,194854,-194854.0,-2143.0
910,ID,00:00,0,-2143.0,0.0,32.91,3.33,11:11,194854,-194854.0,2,0.49,0.17,0,ESPERA,194854,-194854.0,-2143.0
911,ID,00:00,0,-2143.0,0.0,44.04,3.33,11:11,194854,-194854.0,2,0.54,0.26,0,ESPERA,194854,-194854.0,-2143.0
912,ID,00:00,0,-2143.0,0.0,-14.6,3.33,11:11,194854,-194854.0,2,0.61,0.26,0,ESPERA,194854,-194854.0,-2143.0
913,ID,00:00,0,-2143.0,0.0,-25.41,3.33,11:11,194854,-194854.0,2,0.68,0.21,0,ESPERA,194854,-194854.0,-2143.0
914,ID,00:00,0,-2143.0,0.0,-21.99,3.33,11:11,194854,-194854.0,2,0.71,0.07,0,ESPERA,194854,-194854.0,-2143.0
915,ID,00:00,0,-2143.0,0.0,31.63,3.33,11:11,194854,-194854.0,2,0.57,-0.06,0,ESPERA,194854,-194854.0,-2143.0
916,ID,00:00,0,-2143.0,0.0,50.82,3.33,11:11,194854,-194854.0,2,0.52,-0.06,0,ESPERA,194854,-194854.0,-2143.0
917,ID,00:00,0,-2143.0,0.0,73.67,3.33,11:11,194854,-194854.0,2,0.42,-0.06,0,ESPERA,194854,-194854.0,-2143.0
918,ID,00:00,0,-2143.0,0.0,86.4,3.33,11:11,194854,-194854.0,2,0.42,0.01,0,ESPERA,194854,-194854.0,-2143.0
919,ID,00:00,0,-2143.0,0.0,22.08,3.33,11:11,194854,-194854.0,2,0.52,0.04,0,ESPERA,194854,-194854.0,-2143.0
920,ID,00:00,0,-2143.0,0.0,-52.77,3.33,11:11,194854,-194854.0,2,0.49,-0.06,0,ESPERA,194854,-194854.0,-2143.0
921,ID,00:00,0,-2143.0,0.0,-50.27,3.33,11:11,194854,-194854.0,2,0.47,-0.03,0,ESPERA,194854,-194854.0,-2143.0
922,ID,00:00,0,-2143.0,0.0,0.66,3.33,11:11,194854,-194854.0,2,0.42,0.1,0,ESPERA,194854,-194854.0,-2143.0
923,ID,00:00,0,-2143.0,0.0,34.95,3.33,11:11,194854,-194854.0,2,0.42,0.08,0,ESPERA,194854,-194854.0,-2143.0
924,ID,00:00,0,-2143.0,0.0,-6.34,3.33,11:11,194854,-194854.0,2,0.56,0.11,0,ESPERA,194854,-194854.0,-2143.0
925,ID,00:00,0,-2143.0,0.0,-68.15,3.33,11:11,194854,-194854.0,2,0.61,-0.03,0,ESPERA,194854,-194854.0,-2143.0
926,ID,00:00,0,-2143.0,0.0,10.69,3.33,11:11,194854,-194854.0,2,0.65,-0.17,0,ESPERA,194854,-194854.0,-2143.0
927,ID,00:00,0,-2143.0,0.0,79.9,3.33,11:11,194854,-194854.0,2,0.48,-0.11,0,ESPERA,194854,-194854.0,-2143.0
928,ID,00:00,0,-2143.0,0.0,29.32,3.33,11:11,194854,-194854.0,2,0.29,-0.01,0,ESPERA,194854,-194854.0,-2143.0
929,ID,00:00,0,-2143.0,0.0,-46.86,3.33,11:11,194854,-194854.0,2,0.28,0.09,0,ESPERA,194854,-194854.0,-2143.0
930,ID,00:00,0,-2143.0,0.0,-107.83,3.33,11:11,194854,-194854.0,2,0.39,0.03,0,ESPERA,194854,-194854.0,-2143.0
931,ID,00:00,0,-2143.0,0.0,-98.42,3.33,11:11,194854,-194854.0,2,0.47,-0.1,0,ESPERA,194854,-194854.0,-2143.0
932,ID,00:00,0,-2143.0,0.0,-8.85,3.33,11:11,194854,-194854.0,2,0.5,-0.03,0,ESPERA,194854,-194854.0,-2143.0
933,ID,00:00,0,-2143.0,0.0,51.41,3.33,11:11,194854,-194854.0,2,0.27,0.1,0,ESPERA,194854,-194854.0,-2143.0
934,ID,00:00,0,-2143.0,0.0,-27.92,3.33,11:11,194854,-194854.0,2,0.35,0.12,0,ESPERA,194854,-194854.0,-2143.0
935,ID,00:00,0,-2143.0,0.0,-46.63,3.33,11:11,194854,-194854.0,2,0.57,0.11,0,ESPERA,194854,-194854.0,-2143.0
936,ID,00:00,0,-2143.0,0.0,-21.86,3.33,11:11,194854,-194854.0,2,0.57,0.14,0,ESPERA,194854,-194854.0,-2143.0
937,ID,00:00,0,-2143.0,0.0,-17.4,3.33,11:11,194854,-194854.0,2,0.48,0.06,0,ESPERA,194854,-194854.0,-2143.0
938,ID,00:00,0,-2143.0,0.0,-52.53,3.33,11:11,194854,-194854.0,2,0.32,0.12,0,ESPERA,194854,-194854.0,-2143.0
939,ID,00:00,0,-2143.0,0.0,-80.01,3.33,11:11,194854,-194854.0,2,0.25,0.06,0,ESPERA,194854,-194854.0,-2143.0
940,ID,00:00,0,-2143.0,0.0,-16.25,3.33,11:11,194854,-194854.0,2,0.17,0.0,0,ESPERA,194854,-194854.0,-2143.0
941,ID,00:00,0,-2143.0,0.0,47.73,3.33,11:11,194854,-194854.0,2,0.41,0.11,0,ESPERA,194854,-194854.0,-2143.0
942,ID,00:00,0,-2143.0,0.0,53.46,3.33,11:11,194854,-194854.0,2,0.48,0.17,0,ESPERA,194854,-194854.0,-2143.0
943,ID,00:00,0,-2143.0,0.0,17.67,3.33,11:11,194854,-194854.0,2,0.43,0.19,0,ESPERA,194854,-194854.0,-2143.0
944,ID,00:00,0,-2143.0,0.0,-53.93,3.33,11:11,194854,-194854.0,2,0.4,0.19,0,ESPERA,194854,-194854.0,-2143.0
945,ID,00:00,0,-2143.0,0.0,7.03,3.33,11:11,194854,-194854.0,2,0.44,-0.11,0,ESPERA,194854,-194854.0,-2143.0
946,ID,00:00,0,-2143.0,0.0,37.63,3.33,11:11,194854,-194854.0,2,0.22,0.13,0,ESPERA,194854,-194854.0,-2143.0
947,ID,00:00,0,-2143.0,0.0,56.65,3.33,11:11,194854,-194854.0,2,0.39,0.1,0,ESPERA,194854,-194854.0,-2143.0
948,ID,00:00,0,-2143.0,0.0,-23.29,3.33,11:11,194854,-194854.0,2,0.5,0.22,0,ESPERA,194854,-194854.0,-2143.0
949,ID,00:00,0,-2143.0,0.0,-89.55,3.33,11:11,194854,-194854.0,2,0.48,0.06,0,ESPERA,194854,-194854.0,-2143.0
950,ID,00:00,0,-2143.0,0.0,-9.63,3.33,11:11,194854,-194854.0,2,0.44,0.01,0,ESPERA,194854,-194854.0,-2143.0
951,ID,00:00,0,-2143.0,0.0,40.19,3.33,11:11,194854,-194854.0,2,0.24,-0.06,0,ESPERA,194854,-194854.0,-2143.0
952,ID,00:00,0,-2143.0,0.0,23.93,3.33,11:11,194854,-194854.0,2,0.32,0.18,0,ESPERA,194854,-194854.0,-2143.0
953,ID,00:00,0,-2143.0,0.0,-62.01,3.33,11:11,194854,-194854.0,2,0.43,0.08,0,ESPERA,194854,-194854.0,-2143.0
954,ID,00:00,0,-2143.0,0.0,-48.79,3.33,11:11,194854,-194854.0,2,0.38,0.13,0,ESPERA,194854,-194854.0,-2143.0
955,ID,00:00,0,-2143.0,0.0,5.98,3.33,11:11,194854,-194854.0,2,0.36,0.14,0,ESPERA,194854,-194854.0,-2143.0
956,ID,00:00,0,-2143.0,0.0,33.26,3.33,11:11,194854,-194854.0,2,0.41,0.29,0,ESPERA,194854,-194854.0,-2143.0
957,ID,00:00,0,-2143.0,0.0,7.7,3.33,11:11,194854,-194854.0,2,0.47,0.34,0,ESPERA,194854,-194854.0,-2143.0
958,ID,00:00,0,-2143.0,0.0,-64.66,3.33,11:11,194854,-194854.0,2,0.55,0.27,0,ESPERA,194854,-194854.0,-2143.0
959,ID,00:00,0,-2143.0,0.0,-61.41,3.33,11:11,194854,-194854.0,2,0.41,0.15,0,ESPERA,194854,-194854.0,-2143.0
960,ID,00:00,0,-2143.0,0.0,-38.51,3.33,11:11,194854,-194854.0,2,0.37,0.08,0,ESPERA,194854,-194854.0,-2143.0
961,ID,00:00,0,-2143.0,0.0,-20.16,3.33,11:11,194854,-194854.0,2,0.48,0.15,0,ESPERA,194854,-194854.0,-2143.0
962,ID,00:00,0,-2143.0,0.0,-22.73,3.33,11:11,194854,-194854.0,2,0.38,0.21,0,ESPERA,194854,-194854.0,-2143.0
963,ID,00:00,0,-2143.0,0.0,-3.75,3.33,11:11,194854,-194854.0,2,0.43,0.17,0,ESPERA,194854,-194854.0,-2143.0
964,ID,00:00,0,-2143.0,0.0,15.9,3.33,11:11,194854,-194854.0,2,0.4,0.23,0,ESPERA,194854,-194854.0,-2143.0
965,ID,00:00,0,-2143.0,0.0,15.26,3.33,11:11,194854,-194854.0,2,0.45,0.29,0,ESPERA,194854,-194854.0,-2143.0
966,ID,00:00,0,-2143.0,0.0,-6.5,3.33,11:11,194854,-194854.0,2,0.54,0.24,0,ESPERA,194854,-194854.0,-2143.0
967,ID,00:00,0,-2143.0,0.0,6.57,3.33,11:11,194854,-194854.0,2,0.62,0.17,0,ESPERA,194854,-194854.0,-2143.0
968,ID,00:00,0,-2143.0,0.0,42.08,3.33,11:11,194854,-194854.0,2,0.56,0.02,0,ESPERA,194854,-194854.0,-2143.0
969,ID,00:00,0,-2143.0,0.0,53.26,3.33,11:11,194854,-194854.0,2,0.44,0.16,0,ESPERA,194854,-194854.0,-2143.0
970,ID,00:00,0,-2143.0,0.0,67.66,3.33,11:11,194854,-194854.0,2,0.5,0.15,0,ESPERA,194854,-194854.0,-2143.0
971,ID,00:00,0,-2143.0,0.0,80.72,3.33,11:11,194854,-194854.0,2,0.42,0.24,0,ESPERA,194854,-194854.0,-2143.0
972,ID,00:00,0,-2143.0,0.0,45.23,3.33,11:11,194854,-194854.0,2,0.37,0.34,0,ESPERA,194854,-194854.0,-2143.0
973,ID,00:00,0,-2143.0,0.0,-5.15,3.33,11:11,194854,-194854.0,2,0.37,0.26,0,ESPERA,194854,-194854.0,-2143.0
974,ID,00:00,0,-2143.0,0.0,-12.5,3.33,11:11,194854,-194854.0,2,0.48,0.26,0,ESPERA,194854,-194854.0,-2143.0
975,ID,00:00,0,-2143.0,0.0,40.82,3.33,11:11,194854,-194854.0,2,0.43,0.28,0,ESPERA,194854,-194854.0,-2143.0
976,ID,00:00,0,-2143.0,0.0,-16.97,3.33,11:11,194854,-194854.0,2,0.52,0.28,0,ESPERA,194854,-194854.0,-2143.0
977,ID,00:00,0,-2143.0,0.0,-80.27,3.33,11:11,194854,-194854.0,2,0.39,0.27,0,ESPERA,194854,-194854.0,-2143.0
978,ID,00:00,0,-2143.0,0.0,-64.7,3.33,11:11,194854,-194854.0,2,0.36,0.14,0,ESPERA,194854,-194854.0,-2143.0
979,ID,00:00,0,-2143.0,0.0,-72.21,3.33,11:11,194854,-194854.0,2,0.39,0.11,0,ESPERA,194854,-194854.0,-2143.0
980,ID,00:00,0,-2143.0,0.0,-70.37,3.33,11:11,194854,-194854.0,2,0.49,0.17,0,ESPERA,194854,-194854.0,-2143.0
981,ID,00:00,0,-2143.0,0.0,-48.77,3.33,11:11,194854,-194854.0,2,0.6,0.09,0,ESPERA,194854,-194854.0,-2143.0
982,ID,00:00,0,-2143.0,0.0,12.89,3.33,11:11,194854,-194854.0,2,0.58,0.15,0,ESPERA,194854,-194854.0,-2143.0
983,ID,00:00,0,-2143.0,0.0,55.67,3.33,11:11,194854,-194854.0,2,0.54,0.19,0,ESPERA,194854,-194854.0,-2143.0
984,ID,00:00,0,-2143.0,0.0,76.62,3.33,11:11,194854,-194854.0,2,0.37,0.12,0,ESPERA,194854,-194854.0,-2143.0
985,ID,00:00,0,-2143.0,0.0,48.92,3.33,11:11,194854,-194854.0,2,0.33,0.24,0,ESPERA,194854,-194854.0,-2143.0
986,ID,00:00,0,-2143.0,0.0,27.4,3.33,11:11,194854,-194854.0,2,0.47,0.31,0,ESPERA,194854,-194854.0,-2143.0
987,ID,00:00,0,-2143.0,0.0,-2.7,3.33,11:11,194854,-194854.0,2,0.47,0.28,0,ESPERA,194854,-194854.0,-2143.0
988,ID,00:00,0,-2143.0,0.0,-16.51,3.33,11:11,194854,-194854.0,2,0.49,0.19,0,ESPERA,194854,-194854.0,-2143.0
989,ID,00:00,0,-2143.0,0.0,-53.2,3.33,11:11,194854,-194854.0,2,0.63,0.11,0,ESPERA,194854,-194854.0,-2143.0
990,ID,00:00,0,-2143.0,0.0,-40.92,3.33,11:11,194854,-194854.0,2,0.35,0.18,0,ESPERA,194854,-194854.0,-2143.0
991,ID,00:00,0,-2143.0,0.0,-36.59,3.33,11:11,194854,-194854.0,2,0.3,0.15,0,ESPERA,194854,-194854.0,-2143.0
992,ID,00:00,0,-2143.0,0.0,-35.46,3.33,11:11,194854,-194854.0,2,0.42,0.17,0,ESPERA,194854,-194854.0,-2143.0
993,ID,00:00,0,-2143.0,0.0,-18.68,3.33,11:11,194854,-194854.0,2,0.49,0.07,0,ESPERA,194854,-194854.0,-2143.0
994,ID,00:00,0,-2143.0,0.0,60.42,3.33,11:11,194854,-194854.0,2,0.6,0.04,0,ESPERA,194854,-194854.0,-2143.0
995,ID,00:00,0,-2143.0,0.0,72.83,3.33,11:11,194854,-194854.0,2,0.52,0.19,0,ESPERA,194854,-194854.0,-2143.0
996,ID,00:00,0,-2143.0,0.0,60.74,3.33,11:11,194854,-194854.0,2,0.5,0.21,0,ESPERA,194854,-194854.0,-2143.0
997,ID,00:00,0,-2143.0,0.0,43.37,3.33,11:11,194854,-194854.0,2,0.35,0.19,0,ESPERA,194854,-194854.0,-2143.0
998,ID,00:00,0,-2143.0,0.0,43.23,3.33,11:11,194854,-194854.0,2,0.36,0.2,0,ESPERA,194854,-194854.0,-2143.0
999,ID,00:00,0,-2143.0,0.0,4.69,3.33,11:11,194854,-194854.0,2,0.54,0.37,0,ESPERA,194854,-194854.0,-2143.0
1000,ID,00:00,0,-2143.0,0.0,-93.49,3.33,11:11,194854,-194854.0,2,0.62,0.25,0,ESPERA,194854,-194854.0,-2143.0
1001,ID,00:00,0,-2143.0,0.0,-133.54,3.33,11:11,194854,-194854.0,2,0.42,0.19,0,ESPERA,194854,-194854.0,-2143.0
1002,ID,00:00,0,-2143.0,0.0,-62.62,3.33,11:11,194854,-194854.0,2,0.48,0.15,0,ESPERA,194854,-194854.0,-2143.0
1003,ID,00:00,0,-2143.0,0.0,-7.41,3.33,11:11,194854,-194854.0,2,0.37,0.25,0,ESPERA,194854,-194854.0,-2143.0
1004,ID,00:00,0,-2143.0,0.0,-70.31,3.33,11:11,194854,-194854.0,2,0.43,0.3,0,ESPERA,194854,-194854.0,-2143.0
1005,ID,00:00,0,-2143.0,0.0,-69.28,3.33,11:11,194854,-194854.0,2,0.53,0.14,0,ESPERA,194854,-194854.0,-2143.0
1006,ID,00:00,0,-2143.0,0.0,34.51,3.33,11:11,194854,-194854.0,2,0.66,0.09,0,ESPERA,194854,-194854.0,-2143.0
1007,ID,00:00,0,-2143.0,0.0,17.9,3.33,11:11,194854,-194854.0,2,0.54,0.19,0,ESPERA,194854,-194854.0,-2143.0
1008,ID,00:00,0,-2143.0,0.0,9.11,3.33,11:11,194854,-194854.0,2,0.58,0.26,0,ESPERA,194854,-194854.0,-2143.0
1009,ID,00:00,0,-2143.0,0.0,35.7,3.33,11:11,194854,-194854.0,2,0.52,0.15,0,ESPERA,194854,-194854.0,-2143.0
1010,ID,00:00,0,-2143.0,0.0,-1.46,3.33,11:11,194854,-194854.0,2,0.4,0.27,0,ESPERA,194854,-194854.0,-2143.0
1011,ID,00:00,0,-2143.0,0.0,-13.43,3.33,11:11,194854,-194854.0,2,0.43,0.32,0,ESPERA,194854,-194854.0,-2143.0
1012,ID,00:00,0,-2143.0,0.0,17.08,3.33,11:11,194854,-194854.0,2,0.51,0.18,0,ESPERA,194854,-194854.0,-2143.0
1013,ID,00:00,0,-2143.0,0.0,-4.37,3.33,11:11,194854,-194854.0,2,0.44,0.15,0,ESPERA,194854,-194854.0,-2143.0
1014,ID,00:00,0,-2143.0,0.0,-56.24,3.33,11:11,194854,-194854.0,2,0.37,0.27,0,ESPERA,194854,-194854.0,-2143.0
1015,ID,00:00,0,-2143.0,0.0,-95.34,3.33,11:11,194854,-194854.0,2,0.3,0.11,0,ESPERA,194854,-194854.0,-2143.0
1016,ID,00:00,0,-2143.0,0.0,-61.86,3.33,11:11,194854,-194854.0,2,0.28,0.09,0,ESPERA,194854,-194854.0,-2143.0
1017,ID,00:00,0,-2143.0,0.0,-46.86,3.33,11:11,194854,-194854.0,2,0.34,0.19,0,ESPERA,194854,-194854.0,-2143.0
1018,ID,00:00,0,-2143.0,0.0,-70.34,3.33,11:11,194854,-194854.0,2,0.41,0.32,0,ESPERA,194854,-194854.0,-2143.0
1019,ID,00:00,0,-2143.0,0.0,-121.09,3.33,11:11,194854,-194854.0,2,0.57,0.15,0,ESPERA,194854,-194854.0,-2143.0
1020,ID,00:00,0,-2143.0,0.0,-93.83,3.33,11:11,194854,-194854.0,2,0.6,0.01,0,ESPERA,194854,-194854.0,-2143.0
1021,ID,00:00,0,-2143.0,0.0,-130.18,3.33,11:11,194854,-194854.0,2,0.43,0.07,0,ESPERA,194854,-194854.0,-2143.0
1022,ID,00:00,0,-2143.0,0.0,-89.57,3.33,11:11,194854,-194854.0,2,0.54,-0.03,0,ESPERA,194854,-194854.0,-2143.0
