,ID,Tiempo de misión,Contador de paquetes,Altitud,Presión,Temperatura,Voltaje,Hora,Latitud,Longitud,Pitch,Roll,Aceleración,Estado Software
223,ORB_CS,0:00:03,224,0.0,77418.5,20,8.99,11:29:03,19.50248,-99.13318,3,3,0,BOOT\r
224,ORB_CS,0:00:03,225,0.0,77409.6,20,6.11,11:29:03,19.50249,-99.13326,1,4,0,BOOT\r
225,ORB_CS,0:00:03,226,0.0,77406.3,23,5.79,11:29:03,19.50257,-99.13318,2,1,0,BOOT\r
226,ORB_CS,0:00:03,227,0.0,77402.7,22,6.91,11:29:03,19.50249,-99.13315,8,9,0,BOOT\r
227,ORB_CS,0:00:03,228,0.0,77402.2,24,6.45,11:29:03,19.50257,-99.13326,6,3,0,BOOT\r
228,ORB_CS,0:00:03,229,0.0,77401.9,24,8.92,11:29:03,19.50261,-99.13316,6,8,0,BOOT\r
229,ORB_CS,0:00:03,230,0.0,77415.5,21,7.37,11:29:03,19.50255,-99.1333,3,3,0,BOOT\r
230,ORB_CS,0:00:03,231,0.0,77412.6,24,5.91,11:29:03,19.50258,-99.13329,3,7,0,BOOT\r
231,ORB_CS,0:00:03,232,0.0,77411.6,22,8.18,11:29:03,19.50257,-99.1332,0,9,0,BOOT\r
232,ORB_CS,0:00:03,233,0.0,77414.7,21,7.33,11:29:03,19.50246,-99.13326,3,9,0,BOOT\r
233,ORB_CS,0:00:03,234,0.0,77408.1,24,7.1,11:29:03,19.50249,-99.13314,4,8,0,BOOT\r
234,ORB_CS,0:00:03,235,0.0,77405.0,23,8.89,11:29:03,19.50251,-99.13324,6,0,0,BOOT\r
235,ORB_CS,0:00:03,236,0.0,77413.8,21,6.62,11:29:03,19.50252,-99.13316,10,5,0,BOOT\r
236,ORB_CS,0:00:03,237,0.0,77415.5,21,5.81,11:29:03,19.50262,-99.13316,4,1,0,BOOT\r
237,ORB_CS,0:00:03,238,0.0,77413.5,22,6.09,11:29:03,19.50259,-99.13323,10,3,0,BOOT\r
238,ORB_CS,0:00:03,239,0.0,77416.3,24,6.61,11:29:03,19.50258,-99.13325,10,7,0,BOOT\r
239,ORB_CS,0:00:03,240,0.0,77400.8,23,5.02,11:29:03,19.50253,-99.13326,6,7,0,BOOT\r
240,ORB_CS,0:00:04,241,0.0,77413.5,21,6.85,11:29:04,19.50263,-99.13321,7,4,0,BOOT\r
241,ORB_CS,0:00:04,242,0.0,77411.2,20,5.7,11:29:04,19.50261,-99.13319,4,0,0,BOOT\r
242,ORB_CS,0:00:04,243,0.0,77406.7,22,8.67,11:29:04,19.50247,-99.13318,3,0,0,BOOT\r
243,ORB_CS,0:00:04,244,0.0,77412.0,20,5.05,11:29:04,19.50254,-99.13316,4,10,0,BOOT\r
244,ORB_CS,0:00:04,245,0.0,77411.5,23,7.3,11:29:04,19.50246,-99.13314,3,7,0,BOOT\r
245,ORB_CS,0:00:04,246,0.0,77406.9,24,7.78,11:29:04,19.50259,-99.13314,10,4,0,BOOT\r
246,ORB_CS,0:00:04,247,0.0,77415.2,20,7.53,11:29:04,19.50263,-99.13327,7,10,0,BOOT\r
247,ORB_CS,0:00:04,248,0.0,77410.0,22,5.18,11:29:04,19.50254,-99.13328,0,9,0,BOOT\r
248,ORB_CS,0:00:04,249,0.0,77413.0,21,8.06,11:29:04,19.50258,-99.13322,4,1,0,BOOT\r
249,ORB_CS,0:00:04,250,0.0,77414.9,23,5.34,11:29:04,19.5025,-99.13327,5,6,0,BOOT\r
250,ORB_CS,0:00:04,251,0.0,77411.6,23,7.45,11:29:04,19.50257,-99.13316,1,6,0,BOOT\r
251,ORB_CS,0:00:04,252,0.0,77403.4,23,6.74,11:29:04,19.50247,-99.13319,6,8,0,BOOT\r
252,ORB_CS,0:00:04,253,0.0,77409.8,23,6.81,11:29:04,19.50259,-99.13324,9,10,0,BOOT\r
253,ORB_CS,0:00:04,254,0.0,77418.6,23,6.54,11:29:04,19.50258,-99.13329,10,1,0,BOOT\r
254,ORB_CS,0:00:04,255,0.0,77408.7,23,8.98,11:29:04,19.50252,-99.13331,10,2,0,BOOT\r
255,ORB_CS,0:00:04,256,0.0,77408.7,23,7.78,11:29:04,19.5025,-99.13331,1,7,0,BOOT\r
256,ORB_CS,0:00:04,257,0.0,77400.1,24,7.01,11:29:04,19.50261,-99.13331,1,1,0,BOOT\r
257,ORB_CS,0:00:04,258,0.0,77419.7,20,5.04,11:29:04,19.50255,-99.1333,6,6,0,BOOT\r
258,ORB_CS,0:00:04,259,0.0,77409.8,22,8.02,11:29:04,19.50248,-99.13331,6,9,0,BOOT\r
259,ORB_CS,0:00:04,260,0.0,77400.9,23,7.21,11:29:04,19.50259,-99.13318,9,1,0,BOOT\r
